Date,Open,High,Low,Close,Volume
20221110 123300,15630,15650,15595,15645,43
20221110 123400,15640,15685,15640,15685,2
20221110 123500,15680,15680,15680,15680,26
20221110 123600,15700,15700,15700,15700,1
20221110 123700,15700,15700,15675,15675,2
20221110 123800,15675,15675,15605,15605,98
20221110 124000,15605,15605,15605,15605,1
20221110 124100,15600,15630,15595,15625,18
20221110 124200,15590,15610,15570,15605,13
20221110 124300,15600,15625,15590,15620,21
20221110 124400,15610,15610,15610,15610,2
20221110 124500,15590,15600,15585,15600,7
20221110 124600,15600,15610,15595,15610,14
20221110 124700,15635,15655,15615,15625,11
20221110 124800,15615,15625,15600,15600,26
20221110 124900,15605,15630,15605,15610,17
20221110 125000,15590,15590,15550,15580,35
20221110 125100,15560,15560,15560,15560,8
20221110 125200,15555,15555,15555,15555,1
20221110 125300,15615,15640,15615,15640,3
20221110 125400,15635,15655,15630,15635,11
20221110 125500,15650,15650,15650,15650,1
20221110 125600,15655,15670,15650,15670,5
20221110 125700,15670,15670,15625,15655,12
20221110 125800,15635,15635,15575,15590,39
20221110 125900,15575,15575,15575,15575,8
20221110 130000,15545,15550,15500,15510,91
20221110 130100,15515,15515,15505,15510,27
20221110 130200,15500,15525,15500,15525,20
20221110 130300,15590,15710,15590,15705,45
20221110 130400,15725,15735,15725,15735,12
20221110 130500,15750,15755,15750,15755,2
20221110 130600,15785,15785,15685,15685,24
20221110 130700,15665,15665,15615,15650,41
20221110 130800,15670,15720,15670,15720,4
20221110 130900,15715,15740,15710,15730,74
20221110 131000,15735,15775,15735,15775,85
20221110 131100,15795,15795,15750,15755,35
20221110 131200,15745,15745,15735,15735,2
20221110 131300,15730,15750,15730,15750,2
20221110 131400,15760,15810,15760,15810,70
20221110 131500,15785,15785,15780,15780,30
20221110 131600,15775,15775,15750,15755,33
20221110 131700,15735,15735,15545,15550,61
20221110 131800,15550,15550,15550,15550,1
20221110 131900,15600,15660,15590,15590,48
20221110 132000,15615,15615,15585,15590,37
20221110 132100,15590,15700,15590,15700,16
20221110 132200,15675,15685,15670,15670,33
20221110 132300,15705,15705,15705,15705,2
20221110 132400,15705,15705,15695,15695,12
20221110 132500,15730,15730,15695,15695,25
20221110 132600,15700,15715,15695,15715,105
20221110 132700,15725,15735,15680,15680,19
20221110 132800,15700,15720,15695,15695,144
20221110 132900,15700,15705,15610,15610,117
20221110 133000,15615,15655,15605,15655,42
20221110 133100,15700,16495,15680,16410,376
20221110 133200,16500,16680,16435,16565,177
20221110 133300,16520,16600,16215,16325,60
20221110 133400,16325,16445,16310,16335,323
20221110 133500,16420,16680,16420,16495,244
20221110 133600,16480,16510,16425,16500,134
20221110 133700,16520,16595,16450,16510,364
20221110 133800,16445,16495,16160,16270,159
20221110 133900,16260,16280,16095,16130,157
20221110 134000,16125,16125,16040,16045,245
20221110 134100,16015,16260,15995,16230,98
20221110 134200,16200,16395,16195,16335,122
20221110 134300,16335,16385,16315,16380,76
20221110 134400,16380,16380,16260,16325,151
20221110 134500,16315,16325,16255,16325,19
20221110 134600,16325,16340,16305,16335,43
20221110 134700,16340,16340,16230,16235,40
20221110 134800,16240,16245,16170,16190,21
20221110 134900,16180,16250,16175,16230,77
20221110 135000,16245,16325,16235,16310,52
20221110 135100,16305,16305,16230,16235,82
20221110 135200,16260,16365,16245,16330,27
20221110 135300,16320,16320,16270,16270,35
20221110 135400,16270,16425,16270,16425,72
20221110 135500,16425,16475,16380,16380,65
20221110 135600,16400,16410,16305,16315,158
20221110 135700,16315,16340,16290,16340,9
20221110 135800,16340,16540,16340,16540,84
20221110 135900,16535,16565,16435,16455,128
20221110 140000,16470,16575,16440,16575,185
20221110 140100,16555,16570,16435,16445,695
20221110 140200,16415,16505,16415,16475,145
20221110 140300,16485,16515,16450,16515,165
20221110 140400,16530,16530,16410,16410,233
20221110 140500,16415,16450,16385,16385,265
20221110 140600,16405,16555,16405,16485,639
20221110 140700,16475,16510,16460,16470,137
20221110 140800,16490,16505,16450,16505,177
20221110 140900,16515,16705,16515,16705,574
20221110 141000,16720,16755,16660,16690,335
20221110 141100,16695,16700,16655,16675,210
20221110 141200,16675,16685,16630,16635,80
20221110 141300,16625,16700,16625,16640,35
20221110 141400,16695,16695,16635,16640,5
20221110 141500,16680,16820,16680,16790,149
20221110 141600,16790,16840,16790,16830,61
20221110 141700,16795,16850,16795,16840,50
20221110 141800,16805,16805,16740,16760,22
20221110 141900,16770,16770,16660,16690,53
20221110 142000,16685,16720,16685,16705,9
20221110 142100,16710,16735,16710,16735,11
20221110 142200,16745,16785,16745,16785,7
20221110 142300,16860,16860,16795,16845,7
20221110 142400,16870,16875,16835,16875,4
20221110 142500,16845,16880,16785,16815,14
20221110 142600,16815,16815,16710,16755,74
20221110 142700,16790,16815,16780,16800,15
20221110 142800,16805,16810,16805,16805,12
20221110 142900,16795,16795,16730,16730,90
20221110 143000,16730,16770,16725,16750,45
20221110 143100,16700,16825,16635,16775,225
20221110 143200,16770,16780,16590,16630,62
20221110 143300,16605,16660,16600,16650,80
20221110 143400,16645,16645,16615,16615,38
20221110 143500,16615,16620,16585,16585,68
20221110 143600,16600,16660,16585,16645,136
20221110 143700,16660,16670,16610,16610,63
20221110 143800,16620,16635,16525,16530,86
20221110 143900,16530,16530,16495,16500,75
20221110 144000,16500,16500,16450,16450,96
20221110 144100,16460,16470,16370,16370,68
20221110 144200,16365,16380,16285,16290,149
20221110 144300,16255,16275,16225,16255,198
20221110 144400,16245,16275,16240,16270,71
20221110 144500,16265,16275,16255,16265,49
20221110 144600,16265,16275,16250,16250,46
20221110 144700,16265,16270,16205,16270,66
20221110 144800,16270,16340,16270,16340,44
20221110 144900,16330,16395,16315,16395,95
20221110 145000,16375,16410,16365,16405,80
20221110 145100,16405,16425,16375,16425,61
20221110 145200,16420,16435,16350,16355,107
20221110 145300,16350,16420,16350,16415,99
20221110 145400,16395,16460,16385,16440,72
20221110 145500,16420,16445,16415,16430,42
20221110 145600,16440,16495,16435,16495,25
20221110 145700,16505,16590,16505,16585,67
20221110 145800,16600,16615,16490,16615,248
20221110 145900,16600,16640,16595,16635,74
20221110 150000,16635,16660,16625,16660,26
20221110 150100,16650,16710,16630,16690,90
20221110 150200,16720,16845,16720,16845,139
20221110 150300,16845,17040,16845,16960,151
20221110 150400,16985,17160,16960,17035,235
20221110 150500,17055,17055,16995,17010,105
20221110 150600,17005,17025,16950,16950,36
20221110 150700,16965,17010,16965,17000,53
20221110 150800,17005,17115,17005,17115,95
20221110 150900,17125,17190,17115,17135,140
20221110 151000,17155,17300,17140,17230,134
20221110 151100,17240,17310,17175,17225,83
20221110 151200,17220,17230,17115,17125,32
20221110 151300,17140,17150,17050,17065,62
20221110 151400,17070,17070,16985,16985,44
20221110 151500,17000,17020,16945,16955,67
20221110 151600,16955,16975,16930,16950,66
20221110 151700,16945,16990,16925,16925,82
20221110 151800,16930,16940,16930,16940,42
20221110 151900,16935,16970,16930,16935,33
20221110 152000,16935,16955,16935,16945,27
20221110 152100,16930,16935,16930,16935,9
20221110 152200,16935,17035,16935,17035,8
20221110 152300,17030,17030,17020,17030,31
20221110 152400,17045,17045,17000,17000,18
20221110 152500,16990,17045,16990,17045,9
20221110 152600,17045,17045,17000,17005,8
20221110 152700,17005,17035,16990,17015,41
20221110 152800,16975,17000,16970,16985,30
20221110 152900,16950,16980,16905,16930,37
20221110 153000,16950,16975,16915,16965,89
20221110 153100,16970,17025,16935,16960,85
20221110 153200,16950,16955,16915,16915,56
20221110 153300,16905,16905,16750,16750,106
20221110 153400,16780,16875,16765,16875,67
20221110 153500,16880,16880,16855,16855,39
20221110 153600,16870,16870,16860,16860,13
20221110 153700,16825,16825,16765,16765,35
20221110 153800,16775,16780,16670,16670,55
20221110 153900,16685,16730,16685,16730,63
20221110 154000,16745,16770,16745,16770,4
20221110 154100,16770,17085,16770,17050,238
20221110 154200,17040,17055,16990,16990,27
20221110 154300,17045,17100,17025,17040,92
20221110 154400,17050,17070,17040,17040,21
20221110 154500,17030,17030,16945,16950,54
20221110 154600,16950,16975,16950,16975,3
20221110 154700,17000,17000,17000,17000,14
20221110 154800,16940,16940,16900,16900,24
20221110 154900,16910,16945,16905,16945,37
20221110 155000,16915,16930,16875,16875,91
20221110 155100,16900,16955,16880,16955,49
20221110 155200,16975,16995,16955,16995,22
20221110 155300,16960,16980,16960,16980,3
20221110 155400,16990,17000,16970,16985,25
20221110 155500,16995,16995,16995,16995,10
20221110 155600,16960,16960,16960,16960,5
20221110 155800,16965,16965,16945,16965,12
20221110 155900,17000,17070,17000,17025,14
20221110 160000,17020,17065,17015,17065,9
20221110 160100,17050,17050,16995,17050,5
20221110 160200,17015,17015,17015,17015,2
20221110 160300,16950,16950,16940,16940,8
20221110 160400,17010,17010,16990,16990,2
20221110 160500,17015,17035,17015,17035,12
20221110 160600,17050,17050,17050,17050,1
20221110 160700,17075,17160,17075,17110,65
20221110 160800,17105,17120,17085,17090,62
20221110 160900,17060,17060,17030,17040,24
20221110 161000,17055,17055,17055,17055,17
20221110 161100,17055,17065,17040,17065,17
20221110 161200,17050,17050,17000,17040,29
20221110 161300,17065,17070,17055,17055,8
20221110 161400,17090,17090,17075,17075,20
20221110 161500,17100,17120,17100,17100,11
20221110 161600,17135,17195,17110,17195,18
20221110 161700,17185,17330,17185,17325,159
20221110 161800,17340,17455,17310,17380,261
20221110 161900,17310,17345,17205,17270,203
20221110 162000,17245,17245,17105,17105,29
20221110 162100,17120,17230,17120,17195,79
20221110 162200,17220,17285,17215,17260,31
20221110 162300,17235,17260,17225,17225,15
20221110 162400,17230,17230,17220,17225,7
20221110 162500,17240,17240,17240,17240,1
20221110 162600,17145,17200,17145,17180,10
20221110 162700,17180,17195,17175,17195,16
20221110 162800,17225,17295,17225,17295,45
20221110 162900,17350,17350,17305,17315,22
20221110 163000,17315,17370,17315,17350,25
20221110 163100,17345,17360,17330,17330,26
20221110 163200,17330,17345,17330,17340,45
20221110 163300,17350,17355,17340,17345,19
20221110 163400,17310,17320,17280,17310,34
20221110 163500,17270,17300,17265,17300,19
20221110 163600,17300,17315,17300,17315,31
20221110 163700,17310,17345,17310,17315,24
20221110 163800,17335,17340,17315,17315,7
20221110 163900,17320,17320,17285,17285,15
20221110 164000,17290,17295,17290,17295,2
20221110 164100,17340,17390,17340,17380,22
20221110 164200,17395,17435,17395,17435,13
20221110 164300,17380,17435,17380,17405,34
20221110 164400,17430,17525,17420,17510,102
20221110 164500,17490,17490,17440,17460,30
20221110 164600,17465,17465,17405,17420,14
20221110 164800,17385,17420,17385,17420,2
20221110 164900,17350,17375,17340,17350,23
20221110 165000,17350,17355,17320,17320,24
20221110 165100,17330,17330,17330,17330,1
20221110 165200,17320,17320,17310,17310,5
20221110 165300,17330,17375,17330,17375,7
20221110 165400,17340,17340,17340,17340,1
20221110 165500,17340,17340,17340,17340,1
20221110 165700,17340,17340,17335,17335,5
20221110 165900,17315,17315,17315,17315,5
20221110 170000,17310,17315,17290,17315,24
20221110 170100,17295,17295,17275,17275,2
20221110 170200,17295,17295,17275,17285,34
20221110 170300,17295,17320,17295,17295,92
20221110 170400,17295,17340,17295,17305,86
20221110 170500,17320,17365,17320,17345,36
20221110 170600,17345,17345,17285,17285,8
20221110 170700,17295,17295,17255,17260,29
20221110 170800,17280,17280,17250,17275,15
20221110 170900,17255,17255,17235,17255,17
20221110 171000,17245,17260,17240,17245,116
20221110 171100,17245,17280,17245,17280,71
20221110 171200,17285,17285,17285,17285,5
20221110 171300,17270,17270,17270,17270,1
20221110 171400,17270,17270,17250,17250,24
20221110 171500,17265,17295,17260,17295,21
20221110 171700,17295,17315,17285,17285,23
20221110 171800,17320,17325,17285,17285,9
20221110 171900,17340,17355,17335,17335,22
20221110 172000,17335,17345,17335,17345,12
20221110 172100,17350,17350,17350,17350,4
20221110 172200,17370,17370,17370,17370,1
20221110 172300,17375,17375,17375,17375,20
20221110 172400,17380,17395,17375,17385,16
20221110 172500,17380,17390,17375,17390,26
20221110 172600,17390,17390,17390,17390,1
20221110 172700,17360,17360,17335,17335,10
20221110 172800,17330,17330,17280,17280,4
20221110 172900,17295,17295,17240,17240,13
20221110 173000,17265,17325,17265,17320,34
20221110 173100,17300,17300,17300,17300,12
20221110 173200,17245,17245,17215,17240,15
20221110 173300,17210,17265,17190,17240,54
20221110 173400,17195,17195,17145,17160,25
20221110 173500,17115,17160,17110,17110,85
20221110 173600,17095,17145,17095,17140,9
20221110 173700,17120,17125,17115,17125,12
20221110 173800,17100,17100,17005,17005,39
20221110 173900,16920,16935,16905,16925,25
20221110 174000,16890,16890,16800,16830,133
20221110 174100,16870,16900,16865,16900,15
20221110 174200,16900,16900,16900,16900,1
20221110 174300,16880,16945,16840,16935,43
20221110 174400,16955,16960,16905,16905,16
20221110 174500,16905,16915,16880,16900,26
20221110 174600,16900,16900,16860,16860,4
20221110 174700,16800,16805,16775,16805,47
20221110 174800,16790,16790,16760,16760,6
20221110 174900,16775,16835,16775,16790,10
20221110 175000,16755,16800,16725,16775,42
20221110 175100,16800,16860,16800,16810,18
20221110 175200,16825,16825,16795,16795,24
20221110 175300,16790,16790,16745,16760,9
20221110 175400,16745,16755,16740,16755,22
20221110 175500,16750,16755,16750,16750,21
20221110 175800,16760,16760,16750,16750,13
20221110 180000,16800,16810,16800,16810,3
20221110 180100,16790,16830,16790,16830,2
20221110 180300,16850,16930,16850,16930,48
20221110 180400,16895,16975,16895,16940,29
20221110 180500,16930,16945,16915,16945,5
20221110 180600,16945,16965,16945,16965,7
20221110 180700,16990,16995,16990,16995,32
20221110 180900,16975,17000,16975,16985,20
20221110 181000,16990,16990,16965,16975,12
20221110 181100,17000,17005,17000,17005,10
20221110 181200,17020,17100,17015,17060,22
20221110 181300,17065,17110,17045,17110,13
20221110 181400,17090,17095,17060,17080,30
20221110 181500,17090,17090,17040,17050,12
20221110 181600,17040,17040,17040,17040,6
20221110 181700,17050,17050,17050,17050,9
20221110 181800,17055,17060,17055,17055,17
20221110 181900,17015,17055,17015,17055,20
20221110 182100,17065,17065,17040,17040,13
20221110 182200,17045,17045,16995,16995,8
20221110 182300,17005,17025,17005,17015,21
20221110 182400,16995,16995,16940,16940,12
20221110 182500,16945,16945,16935,16935,12
20221110 182600,16980,17000,16980,17000,2
20221110 182700,16960,16960,16960,16960,5
20221110 182800,16975,16975,16975,16975,1
20221110 182900,16950,16985,16950,16985,18
20221110 183000,16910,16910,16825,16825,13
20221110 183100,16850,16885,16850,16880,30
20221110 183200,16885,16885,16875,16875,2
20221110 183400,16940,16940,16890,16890,34
20221110 183500,16955,16955,16955,16955,1
20221110 184100,16940,16940,16940,16940,1
20221110 184200,16950,17010,16950,17010,11
20221110 184300,17025,17060,17015,17060,10
20221110 184400,16990,17000,16980,16980,11
20221110 184500,17030,17035,17030,17035,2
20221110 184700,17035,17035,17035,17035,4
20221110 185100,16975,16975,16965,16965,2
20221110 185200,16960,16960,16960,16960,2
20221110 185300,16980,16980,16980,16980,6
20221110 185400,16960,16960,16960,16960,1
20221110 185500,16960,16960,16960,16960,1
20221110 185700,16970,16970,16970,16970,5
20221110 185800,17000,17005,16985,16985,3
20221110 185900,17005,17035,16990,17005,43
20221110 190100,16995,16995,16995,16995,1
20221110 190400,17005,17080,17005,17050,21
20221110 190600,17030,17030,17015,17015,36
20221110 190700,17020,17020,17010,17010,16
20221110 190800,17010,17025,17010,17025,13
20221110 191100,17050,17050,17045,17045,10
20221110 191200,17035,17035,17035,17035,11
20221110 191400,16950,16965,16940,16940,5
20221110 191500,16955,16955,16955,16955,1
20221110 191900,16915,16915,16910,16910,11
20221110 192000,16855,16860,16850,16860,6
20221110 192100,16835,16885,16835,16885,2
20221110 192200,16895,16925,16870,16870,6
20221110 192300,16875,16875,16875,16875,4
20221110 192400,16860,16875,16860,16875,3
20221110 192600,16900,16900,16900,16900,5
20221110 192700,16930,16930,16930,16930,1
20221110 192900,16930,16930,16930,16930,1
20221110 193000,16965,16965,16965,16965,2
20221110 193100,16930,16950,16930,16950,3
20221110 193300,16970,16985,16970,16985,8
20221110 193400,16955,16965,16955,16955,5
20221110 193600,16985,16985,16950,16950,5
20221110 193700,16945,16955,16945,16955,7
20221110 194100,16955,16960,16955,16955,9
20221110 194300,16925,16925,16925,16925,16
20221110 194400,16920,16920,16920,16920,4
20221110 194500,16895,16920,16895,16920,16
20221110 194600,16915,16915,16910,16910,5
20221110 194700,16895,16910,16895,16910,5
20221110 194800,16920,16920,16920,16920,3
20221110 194900,16920,16970,16920,16970,27
20221110 195000,16990,17000,16985,16985,15
20221110 195100,17000,17000,16990,16990,13
20221110 195400,16965,17005,16965,17005,35
20221110 195500,17015,17015,17015,17015,1
20221110 195600,17000,17000,16995,16995,11
20221110 195700,17025,17055,17025,17055,33
20221110 195800,17010,17010,16990,16990,6
20221110 195900,17005,17020,17005,17020,15
20221110 200000,17020,17040,17020,17020,26
20221110 200100,17010,17015,17010,17015,13
20221110 200300,17025,17025,16995,16995,16
20221110 200400,16975,16975,16975,16975,1
20221110 200600,16990,16990,16965,16965,23
20221110 200700,16975,16995,16970,16995,33
20221110 200800,16995,17005,16995,16995,24
20221110 200900,16985,16990,16985,16990,16
20221110 201000,17000,17000,16995,16995,9
20221110 201100,16995,16995,16970,16970,13
20221110 201200,16965,16965,16965,16965,5
20221110 201500,17015,17015,17015,17015,1
20221110 201700,17015,17015,17015,17015,5
20221110 201800,17005,17005,16980,16980,29
20221110 202100,17005,17005,17005,17005,2
20221110 202200,17025,17025,17025,17025,4
20221110 202300,17020,17095,17020,17060,21
20221110 202400,17055,17055,17055,17055,4
20221110 202500,17085,17085,17075,17075,11
20221110 202600,17055,17065,17045,17065,9
20221110 202700,17060,17060,17060,17060,6
20221110 202800,17065,17085,17050,17050,18
20221110 203200,17105,17105,17080,17080,6
20221110 203400,17090,17100,17090,17095,4
20221110 203500,17060,17060,17025,17025,5
20221110 203600,17025,17025,17025,17025,6
20221110 203700,17050,17050,17050,17050,3
20221110 203800,17070,17080,17070,17080,15
20221110 203900,17035,17040,17035,17035,10
20221110 204000,17085,17085,17085,17085,1
20221110 204200,17035,17035,17030,17030,3
20221110 204300,17085,17085,17070,17070,16
20221110 204500,17085,17085,17085,17085,2
20221110 204600,17065,17065,17065,17065,1
20221110 204700,17060,17100,17060,17090,12
20221110 204800,17125,17125,17125,17125,1
20221110 204900,17115,17115,17110,17110,2
20221110 205000,17110,17110,17105,17105,12
20221110 205100,17110,17110,17110,17110,20
20221110 205200,17110,17120,17110,17120,6
20221110 205300,17120,17120,17115,17115,3
20221110 205400,17140,17410,17140,17375,114
20221110 205500,17395,17660,17360,17605,367
20221110 205600,17645,17690,17630,17640,249
20221110 205700,17675,17745,17625,17625,66
20221110 205800,17655,17655,17420,17460,18
20221110 205900,17485,17650,17485,17645,117
20221110 210000,17650,17940,17635,17635,509
20221110 210100,17685,17730,17605,17635,680
20221110 210200,17635,17635,17550,17600,77
20221110 210300,17580,17580,17535,17550,10
20221110 210400,17515,17545,17500,17505,150
20221110 210600,17505,17570,17505,17570,2
20221110 210700,17550,17595,17545,17545,4
20221110 210900,17555,17555,17555,17555,10
20221110 211000,17475,17475,17475,17475,1
20221110 211100,17535,17535,17490,17490,5
20221110 211200,17475,17500,17475,17500,8
20221110 211300,17515,17515,17515,17515,12
20221110 211400,17555,17560,17535,17535,47
20221110 211500,17550,17570,17500,17500,64
20221110 211700,17545,17545,17545,17545,1
20221110 211800,17480,17480,17480,17480,1
20221110 211900,17430,17430,17430,17430,2
20221110 212100,17465,17520,17455,17520,28
20221110 212300,17550,17550,17550,17550,5
20221110 212400,17545,17595,17545,17595,37
20221110 212600,17595,17595,17595,17595,2
20221110 212700,17580,17585,17580,17585,10
20221110 212800,17550,17550,17550,17550,2
20221110 213100,17515,17515,17500,17505,25
20221110 213300,17535,17575,17535,17545,313
20221110 213500,17525,17535,17505,17505,309
20221110 213600,17520,17520,17520,17520,3
20221110 213700,17515,17530,17515,17530,7
20221110 214500,17495,17495,17495,17495,1
20221110 215000,17400,17440,17345,17420,80
20221110 215100,17415,17415,17350,17350,2
20221110 215400,17350,17350,17350,17350,1
20221110 215500,17380,17380,17370,17370,4
20221110 215600,17385,17385,17385,17385,3
20221110 215700,17395,17400,17395,17400,6
20221110 215800,17400,17400,17390,17390,13
20221110 215900,17410,17440,17410,17440,22
20221110 220000,17480,17480,17470,17470,11
20221110 230100,17440,17440,17410,17410,3
20221110 230200,17415,17445,17380,17445,29
20221110 230500,17395,17395,17395,17395,2
20221110 230600,17450,17450,17450,17450,4
20221110 231100,17465,17465,17465,17465,11
20221110 231200,17455,17465,17430,17435,11
20221110 231300,17450,17450,17440,17440,2
20221110 231500,17360,17360,17355,17355,2
20221110 231600,17340,17340,17340,17340,3
20221110 231700,17170,17170,17095,17140,57
20221110 231800,17155,17155,17120,17135,16
20221110 231900,17085,17085,17085,17085,2
20221110 232400,17100,17115,17100,17115,22
20221110 232500,17110,17110,17110,17110,10
20221110 232700,17165,17165,17165,17165,1
20221110 232900,17145,17165,17145,17165,9
20221110 233000,17145,17145,17145,17145,1
20221110 233100,17145,17145,17140,17145,5
20221110 233200,17200,17200,17200,17200,1
20221110 233400,17175,17175,17175,17175,2
20221110 234300,17115,17115,17115,17115,2
20221110 234900,17130,17130,17110,17110,2
20221110 235100,17135,17190,17135,17190,2
20221110 235700,17200,17200,17185,17185,4
20221111 000000,17165,17165,17165,17165,1
20221111 000100,17170,17180,17170,17180,3
20221111 000200,17255,17255,17255,17255,1
20221111 000300,17200,17240,17200,17215,5
20221111 000400,17220,17220,17220,17220,19
20221111 000500,17205,17205,17205,17205,1
20221111 001000,17210,17210,17210,17210,1
20221111 001500,17170,17170,17170,17170,6
20221111 001600,17175,17175,17155,17155,6
20221111 001700,17155,17155,17155,17155,5
20221111 001800,17130,17130,17120,17120,2
20221111 001900,17115,17115,17115,17115,2
20221111 002000,17070,17070,16940,16940,27
20221111 002100,17020,17020,17000,17015,11
20221111 002400,17020,17020,17020,17020,1
20221111 002500,17020,17020,17020,17020,2
20221111 002600,17060,17060,17060,17060,1
20221111 002700,17100,17100,17060,17090,4
20221111 002800,17115,17115,17115,17115,1
20221111 003100,17130,17130,17130,17130,1
20221111 003200,17155,17155,17125,17125,5
20221111 003500,17105,17105,17105,17105,3
20221111 003600,17105,17105,17105,17105,1
20221111 003700,17105,17105,17105,17105,1
20221111 003800,17090,17090,17090,17090,1
20221111 004100,17105,17105,17105,17105,1
20221111 004200,17075,17090,17075,17090,2
20221111 004300,17045,17045,17045,17045,1
20221111 004500,17055,17055,17055,17055,3
20221111 004600,17090,17105,17090,17105,4
20221111 005000,17140,17140,17140,17140,1
20221111 005100,17130,17140,17130,17140,5
20221111 005200,17120,17120,17120,17120,2
20221111 005300,17125,17125,17125,17125,1
20221111 005700,17105,17105,17100,17100,4
20221111 005800,17170,17170,17170,17170,7
20221111 005900,17140,17140,17140,17140,1
20221111 010000,17125,17125,17125,17125,1
20221111 010100,17125,17125,17120,17120,4
20221111 010300,17135,17145,17135,17145,8
20221111 010400,17170,17170,17170,17170,5
20221111 010500,17170,17170,17170,17170,1
20221111 010600,17165,17165,17165,17165,1
20221111 010800,17175,17195,17175,17195,8
20221111 010900,17195,17225,17195,17225,6
20221111 011000,17225,17225,17225,17225,3
20221111 011400,17160,17160,17155,17155,5
20221111 011500,17200,17200,17200,17200,4
20221111 011700,17220,17275,17220,17275,13
20221111 012100,17250,17250,17235,17235,5
20221111 012200,17235,17235,17235,17235,3
20221111 012300,17210,17215,17210,17215,6
20221111 012400,17205,17205,17185,17195,8
20221111 012500,17185,17185,17155,17155,10
20221111 012600,17160,17160,17160,17160,1
20221111 012700,17135,17135,17100,17100,6
20221111 012800,17125,17125,17125,17125,1
20221111 012900,17095,17125,17095,17115,7
20221111 013100,17100,17105,17095,17105,8
20221111 013200,17105,17105,17025,17025,6
20221111 013300,17005,17005,16945,16945,33
20221111 013400,16950,16950,16815,16830,12
20221111 013500,16810,16810,16725,16770,13
20221111 013600,16750,16840,16730,16840,29
20221111 013700,16850,16890,16810,16890,14
20221111 013800,16845,16845,16730,16735,12
20221111 013900,16730,16755,16610,16610,173
20221111 014000,16595,16655,16560,16655,386
20221111 014100,16650,16755,16650,16725,473
20221111 014200,16715,16745,16705,16735,123
20221111 014300,16690,16690,16620,16655,93
20221111 014400,16660,16660,16620,16620,16
20221111 014500,16600,16600,16600,16600,1
20221111 014600,16555,16560,16550,16555,97
20221111 014700,16550,16565,16530,16560,45
20221111 014800,16565,16615,16565,16610,53
20221111 014900,16610,16615,16575,16615,118
20221111 015000,16620,16630,16605,16630,33
20221111 015100,16630,16655,16600,16625,60
20221111 015200,16645,16685,16640,16685,119
20221111 015300,16690,16690,16690,16690,1
20221111 015400,16675,16690,16675,16675,35
20221111 015500,16680,16690,16680,16690,7
20221111 015600,16705,16745,16705,16745,27
20221111 015700,16745,16745,16700,16730,53
20221111 015800,16715,16725,16715,16725,47
20221111 015900,16705,16705,16670,16700,16
20221111 020000,16685,16745,16660,16735,56
20221111 020100,16735,16735,16700,16700,6
20221111 020200,16730,16730,16730,16730,2
20221111 020300,16750,16775,16750,16775,13
20221111 020400,16775,16775,16775,16775,5
20221111 020500,16770,16950,16770,16840,203
20221111 020600,16845,16865,16820,16820,22
20221111 020700,16800,16800,16765,16780,6
20221111 020800,16750,16750,16750,16750,1
20221111 020900,16760,16760,16690,16690,11
20221111 021000,16725,16725,16670,16670,7
20221111 021100,16700,16710,16700,16700,17
20221111 021200,16685,16700,16685,16700,4
20221111 021300,16680,16680,16650,16660,9
20221111 021400,16660,16680,16630,16675,29
20221111 021500,16635,16635,16570,16625,15
20221111 021600,16605,16610,16595,16595,3
20221111 021700,16610,16640,16590,16630,13
20221111 021800,16630,16665,16615,16645,14
20221111 021900,16655,16685,16655,16685,3
20221111 022000,16655,16670,16635,16650,32
20221111 022200,16640,16640,16635,16635,32
20221111 022300,16655,16655,16655,16655,5
20221111 022500,16660,16670,16645,16645,49
20221111 022600,16650,16650,16640,16640,8
20221111 022700,16665,16715,16660,16715,7
20221111 022800,16710,16755,16700,16700,14
20221111 022900,16710,16715,16695,16715,8
20221111 023000,16715,16715,16715,16715,1
20221111 023100,16705,16745,16705,16745,19
20221111 023200,16725,16725,16715,16715,4
20221111 023300,16690,16695,16665,16665,6
20221111 023400,16675,16675,16675,16675,2
20221111 023500,16665,16685,16665,16685,6
20221111 023600,16700,16700,16675,16675,2
20221111 023700,16680,16680,16680,16680,2
20221111 023800,16740,16740,16695,16720,5
20221111 024000,16675,16675,16630,16655,53
20221111 024100,16650,16650,16635,16635,5
20221111 024200,16675,16675,16675,16675,1
20221111 024400,16655,16655,16645,16645,41
20221111 024500,16695,16695,16695,16695,1
20221111 025300,16650,16650,16620,16645,43
20221111 025400,16610,16615,16610,16615,2
20221111 025600,16630,16630,16630,16630,1
20221111 025700,16660,16660,16660,16660,4
20221111 025800,16655,16655,16655,16655,2
20221111 030000,16660,16660,16660,16660,1
20221111 030100,16660,16675,16645,16675,56
20221111 030400,16600,16600,16600,16600,38
20221111 030600,16600,16600,16600,16600,1
20221111 030700,16565,16565,16545,16545,50
20221111 030800,16550,16570,16475,16475,84
20221111 030900,16485,16510,16485,16510,3
20221111 031000,16520,16545,16520,16545,3
20221111 031100,16520,16520,16520,16520,1
20221111 031200,16565,16580,16565,16580,44
20221111 031300,16535,16555,16535,16555,6
20221111 031400,16550,16570,16550,16570,24
20221111 031500,16535,16570,16535,16570,13
20221111 031600,16560,16590,16560,16590,17
20221111 031900,16590,16590,16590,16590,4
20221111 032000,16565,16565,16555,16555,3
20221111 032100,16515,16515,16390,16425,67
20221111 032200,16435,16460,16410,16410,11
