Date,Open,High,Low,Close,Volume
20221110 180300,86.57,86.71,86.57,86.68,400
20221110 180400,86.69,86.7,86.62,86.65,186
20221110 180500,86.65,86.67,86.64,86.64,88
20221110 180600,86.64,86.68,86.61,86.67,141
20221110 180700,86.69,86.73,86.65,86.68,144
20221110 180800,86.68,86.71,86.65,86.7,116
20221110 180900,86.7,86.75,86.69,86.71,161
20221110 181000,86.73,86.75,86.66,86.67,203
20221110 181100,86.68,86.76,86.66,86.75,268
20221110 181200,86.75,86.81,86.72,86.79,398
20221110 181300,86.8,86.82,86.69,86.71,220
20221110 181400,86.7,86.79,86.7,86.71,137
20221110 181500,86.7,86.79,86.68,86.78,297
20221110 181600,86.78,86.83,86.74,86.81,164
20221110 181700,86.83,86.83,86.71,86.71,104
20221110 181800,86.71,86.71,86.62,86.68,132
20221110 181900,86.69,86.84,86.68,86.83,140
20221110 182000,86.83,86.92,86.8,86.9,202
20221110 182100,86.91,86.93,86.84,86.88,142
20221110 182200,86.88,86.9,86.86,86.87,96
20221110 182300,86.87,86.88,86.83,86.85,105
20221110 182400,86.84,86.85,86.75,86.77,165
20221110 182500,86.77,86.83,86.75,86.8,245
20221110 182600,86.81,86.81,86.75,86.8,117
20221110 182700,86.78,86.8,86.76,86.76,125
20221110 182800,86.75,86.88,86.75,86.88,121
20221110 182900,86.88,86.95,86.83,86.95,207
20221110 183000,86.93,87.01,86.91,87,244
20221110 183100,86.99,87.03,86.96,87.02,185
20221110 183200,87.03,87.03,86.96,86.97,98
20221110 183300,86.97,86.97,86.86,86.86,271
20221110 183400,86.87,86.91,86.82,86.91,356
20221110 183500,86.92,87.06,86.92,87.01,178
20221110 183600,87,87.06,86.95,87.04,191
20221110 183700,87.04,87.04,86.97,86.98,109
20221110 183800,86.98,87.01,86.97,86.99,115
20221110 183900,86.99,87.02,86.98,86.98,100
20221110 184000,86.99,87.08,86.98,87.06,94
20221110 184100,87.06,87.06,86.96,87,343
20221110 184200,87,87.05,87,87.04,68
20221110 184300,87.04,87.07,87.01,87.05,208
20221110 184400,87.05,87.09,87,87,265
20221110 184500,86.99,87.04,86.97,87,228
20221110 184600,87,87,86.93,86.97,124
20221110 184700,86.96,86.99,86.94,86.97,107
20221110 184800,86.96,87.02,86.92,86.98,145
20221110 184900,86.98,87.02,86.98,87,119
20221110 185000,87.01,87.09,87.01,87.08,226
20221110 185100,87.08,87.09,86.99,87,210
20221110 185200,87,87,86.9,86.92,236
20221110 185300,86.92,87.01,86.92,86.98,241
20221110 185400,86.98,87,86.96,86.97,76
20221110 185500,86.96,87.03,86.96,86.99,68
20221110 185600,86.99,86.99,86.9,86.91,111
20221110 185700,86.91,86.95,86.91,86.94,99
20221110 185800,86.94,86.99,86.92,86.98,113
20221110 185900,86.99,87.02,86.95,87.01,153
20221110 190000,87,87.05,86.97,87.02,150
20221110 190100,87.01,87.03,86.96,87.02,243
20221110 190200,87.03,87.04,86.98,86.99,129
20221110 190300,87,87.01,86.96,87,125
20221110 190400,87,87,86.95,86.97,149
20221110 190500,86.97,87,86.9,86.96,356
20221110 190600,86.96,86.97,86.9,86.91,202
20221110 190700,86.9,86.92,86.87,86.88,178
20221110 190800,86.88,87,86.88,86.98,389
20221110 190900,86.98,87,86.92,86.92,187
20221110 191000,86.93,87.03,86.93,87,339
20221110 191100,86.99,87.17,86.99,87.1,261
20221110 191200,87.1,87.11,87.04,87.06,193
20221110 191300,87.06,87.08,86.95,86.97,296
20221110 191400,86.97,87.01,86.91,87,241
20221110 191500,86.99,87.03,86.97,86.99,194
20221110 191600,87,87.01,86.95,86.96,178
20221110 191700,86.96,86.96,86.84,86.89,318
20221110 191800,86.89,86.9,86.85,86.87,211
20221110 191900,86.87,86.88,86.84,86.86,164
20221110 192000,86.86,86.86,86.71,86.72,457
20221110 192100,86.71,86.75,86.6,86.69,673
20221110 192200,86.68,86.79,86.68,86.73,369
20221110 192300,86.74,86.77,86.72,86.72,336
20221110 192400,86.72,86.78,86.53,86.6,806
20221110 192500,86.62,86.68,86.58,86.61,345
20221110 192600,86.59,86.63,86.51,86.63,551
20221110 192700,86.63,86.69,86.54,86.56,563
20221110 192800,86.56,86.6,86.41,86.42,704
20221110 192900,86.42,86.53,86.36,86.48,2033
20221110 193000,86.48,86.56,86.43,86.45,1993
20221110 193100,86.45,86.5,86.45,86.47,542
20221110 193200,86.48,86.59,86.47,86.49,240
20221110 193300,86.5,86.53,86.49,86.51,152
20221110 193400,86.52,86.53,86.32,86.34,388
20221110 193500,86.35,86.37,86.23,86.31,324
20221110 193600,86.32,86.33,86.29,86.33,125
20221110 193700,86.34,86.36,86.28,86.34,237
20221110 193800,86.35,86.37,86.33,86.35,69
20221110 193900,86.34,86.4,86.34,86.4,66
20221110 194000,86.4,86.47,86.4,86.47,118
20221110 194100,86.48,86.48,86.39,86.43,95
20221110 194200,86.43,86.43,86.41,86.41,69
20221110 194300,86.4,86.41,86.32,86.32,106
20221110 194400,86.34,86.36,86.3,86.31,102
20221110 194500,86.3,86.36,86.3,86.35,28
20221110 194600,86.36,86.37,86.3,86.34,86
20221110 194700,86.35,86.36,86.3,86.3,64
20221110 194800,86.3,86.37,86.29,86.35,83
20221110 194900,86.35,86.36,86.35,86.35,56
20221110 195000,86.36,86.36,86.32,86.35,52
20221110 195100,86.35,86.37,86.35,86.36,26
20221110 195200,86.37,86.4,86.37,86.39,58
20221110 195300,86.38,86.39,86.35,86.37,43
20221110 195400,86.37,86.39,86.36,86.39,55
20221110 195500,86.4,86.4,86.36,86.36,55
20221110 195600,86.35,86.41,86.34,86.4,144
20221110 195700,86.4,86.43,86.39,86.43,111
20221110 195800,86.43,86.44,86.35,86.36,113
20221110 195900,86.35,86.39,86.34,86.36,50
20221110 200000,86.37,86.37,86.32,86.32,205
20221110 200100,86.31,86.39,86.31,86.39,55
20221110 200200,86.39,86.44,86.37,86.39,132
20221110 200300,86.39,86.4,86.39,86.39,35
20221110 200400,86.39,86.39,86.31,86.34,139
20221110 200500,86.34,86.34,86.31,86.33,47
20221110 200600,86.33,86.36,86.3,86.3,112
20221110 200700,86.3,86.31,86.27,86.28,99
20221110 200800,86.28,86.34,86.28,86.34,23
20221110 200900,86.33,86.33,86.29,86.29,44
20221110 201000,86.3,86.32,86.28,86.32,27
20221110 201100,86.32,86.34,86.31,86.32,50
20221110 201200,86.31,86.33,86.31,86.32,26
20221110 201300,86.32,86.39,86.31,86.39,125
20221110 201400,86.38,86.4,86.36,86.37,57
20221110 201500,86.38,86.38,86.37,86.37,25
20221110 201600,86.38,86.38,86.36,86.37,19
20221110 201700,86.37,86.4,86.37,86.38,124
20221110 201800,86.38,86.39,86.37,86.37,20
20221110 201900,86.36,86.36,86.3,86.34,94
20221110 202000,86.34,86.35,86.33,86.34,15
20221110 202100,86.35,86.35,86.32,86.34,21
20221110 202200,86.34,86.35,86.31,86.33,93
20221110 202300,86.33,86.37,86.33,86.36,94
20221110 202400,86.35,86.36,86.33,86.36,27
20221110 202500,86.36,86.38,86.36,86.36,21
20221110 202600,86.37,86.4,86.37,86.4,28
20221110 202700,86.4,86.4,86.39,86.39,5
20221110 202800,86.39,86.39,86.36,86.36,11
20221110 202900,86.37,86.37,86.36,86.36,18
20221110 203000,86.35,86.36,86.31,86.32,26
20221110 203100,86.31,86.31,86.27,86.27,103
20221110 203200,86.28,86.28,86.23,86.27,98
20221110 203300,86.26,86.29,86.25,86.28,86
20221110 203400,86.29,86.32,86.27,86.27,112
20221110 203500,86.25,86.26,86.21,86.23,94
20221110 203600,86.24,86.27,86.24,86.25,73
20221110 203700,86.24,86.24,86.23,86.24,21
20221110 203800,86.24,86.25,86.21,86.22,33
20221110 203900,86.22,86.29,86.22,86.29,80
20221110 204000,86.28,86.29,86.27,86.27,19
20221110 204100,86.27,86.28,86.26,86.27,17
20221110 204200,86.27,86.27,86.26,86.26,30
20221110 204300,86.27,86.28,86.26,86.28,56
20221110 204400,86.28,86.32,86.28,86.29,49
20221110 204500,86.29,86.29,86.27,86.27,31
20221110 204600,86.27,86.27,86.26,86.27,14
20221110 204700,86.27,86.28,86.23,86.23,65
20221110 204800,86.23,86.24,86.22,86.24,57
20221110 204900,86.23,86.27,86.22,86.22,76
20221110 205000,86.22,86.23,86.22,86.22,14
20221110 205100,86.23,86.24,86.23,86.24,71
20221110 205200,86.24,86.31,86.24,86.3,106
20221110 205300,86.3,86.31,86.29,86.3,33
20221110 205400,86.3,86.34,86.29,86.31,37
20221110 205500,86.33,86.33,86.28,86.28,89
20221110 205600,86.3,86.3,86.26,86.26,60
20221110 205700,86.27,86.28,86.26,86.28,31
20221110 205800,86.29,86.29,86.27,86.27,31
20221110 205900,86.28,86.3,86.27,86.28,20
20221110 210000,86.3,86.34,86.29,86.31,59
20221110 210100,86.32,86.32,86.26,86.29,91
20221110 210200,86.28,86.28,86.26,86.26,19
20221110 210300,86.27,86.3,86.27,86.3,49
20221110 210400,86.3,86.3,86.27,86.27,32
20221110 210500,86.27,86.27,86.26,86.26,14
20221110 210600,86.27,86.29,86.27,86.28,7
20221110 210700,86.29,86.31,86.29,86.3,28
20221110 210800,86.3,86.31,86.3,86.31,6
20221110 210900,86.31,86.33,86.31,86.32,16
20221110 211000,86.32,86.32,86.29,86.31,10
20221110 211100,86.31,86.32,86.26,86.27,20
20221110 211200,86.28,86.29,86.26,86.28,14
20221110 211300,86.29,86.29,86.27,86.27,41
20221110 211400,86.26,86.26,86.24,86.24,23
20221110 211500,86.24,86.26,86.24,86.26,3
20221110 211600,86.25,86.25,86.24,86.24,7
20221110 211700,86.24,86.24,86.23,86.24,7
20221110 211800,86.25,86.25,86.24,86.24,9
20221110 211900,86.25,86.25,86.23,86.23,26
20221110 212000,86.23,86.23,86.14,86.15,75
20221110 212100,86.15,86.15,86.13,86.15,32
20221110 212200,86.15,86.21,86.14,86.2,17
20221110 212300,86.21,86.21,86.2,86.2,7
20221110 212400,86.22,86.28,86.22,86.28,66
20221110 212500,86.27,86.3,86.26,86.3,15
20221110 212600,86.28,86.32,86.28,86.3,13
20221110 212700,86.29,86.3,86.29,86.3,2
20221110 212800,86.3,86.3,86.27,86.27,19
20221110 212900,86.26,86.26,86.26,86.26,2
20221110 213000,86.26,86.26,86.25,86.26,11
20221110 213100,86.26,86.27,86.22,86.24,38
20221110 213200,86.24,86.25,86.23,86.24,14
20221110 213300,86.25,86.25,86.2,86.2,35
20221110 213400,86.21,86.23,86.19,86.19,44
20221110 213500,86.19,86.2,86.18,86.19,14
20221110 213600,86.19,86.19,86.18,86.19,11
20221110 213700,86.19,86.19,86.18,86.19,8
20221110 213800,86.18,86.2,86.18,86.2,9
20221110 213900,86.19,86.19,86.18,86.18,5
20221110 214000,86.19,86.19,86.18,86.18,5
20221110 214100,86.19,86.19,86.18,86.18,2
20221110 214200,86.19,86.22,86.19,86.22,31
20221110 214300,86.23,86.26,86.22,86.22,22
20221110 214400,86.22,86.24,86.21,86.24,13
20221110 214500,86.26,86.26,86.23,86.23,15
20221110 214600,86.23,86.27,86.22,86.26,29
20221110 214700,86.27,86.27,86.24,86.24,20
20221110 214800,86.25,86.26,86.25,86.26,8
20221110 214900,86.25,86.26,86.22,86.22,44
20221110 215000,86.22,86.22,86.16,86.18,23
20221110 215100,86.18,86.21,86.17,86.21,15
20221110 215200,86.23,86.23,86.22,86.22,10
20221110 215300,86.22,86.23,86.22,86.22,11
20221110 215400,86.21,86.22,86.21,86.21,9
20221110 215500,86.2,86.22,86.2,86.2,17
20221110 215600,86.2,86.21,86.19,86.2,23
20221110 215700,86.2,86.22,86.16,86.18,48
20221110 215800,86.18,86.19,86.16,86.18,39
20221110 215900,86.18,86.21,86.18,86.21,18
20221110 220000,86.21,86.22,86.19,86.21,21
20221110 230100,86.27,86.27,86.18,86.26,79
20221110 230200,86.26,86.3,86.23,86.25,41
20221110 230300,86.23,86.28,86.23,86.28,18
20221110 230400,86.27,86.37,86.27,86.31,81
20221110 230500,86.3,86.36,86.3,86.35,22
20221110 230600,86.33,86.34,86.31,86.33,19
20221110 230700,86.34,86.35,86.34,86.35,7
20221110 230800,86.34,86.34,86.24,86.27,52
20221110 230900,86.28,86.28,86.28,86.28,2
20221110 231000,86.27,86.28,86.27,86.28,4
20221110 231100,86.27,86.29,86.27,86.29,17
20221110 231200,86.29,86.36,86.29,86.34,24
20221110 231300,86.35,86.36,86.34,86.34,14
20221110 231400,86.32,86.33,86.31,86.31,6
20221110 231500,86.32,86.32,86.27,86.29,32
20221110 231600,86.29,86.33,86.29,86.33,8
20221110 231700,86.31,86.31,86.31,86.31,3
20221110 231800,86.3,86.3,86.3,86.3,1
20221110 231900,86.29,86.29,86.29,86.29,1
20221110 232000,86.29,86.32,86.29,86.32,3
20221110 232100,86.31,86.32,86.3,86.31,23
20221110 232200,86.31,86.31,86.31,86.31,2
20221110 232300,86.31,86.31,86.31,86.31,14
20221110 232400,86.32,86.32,86.32,86.32,4
20221110 232500,86.33,86.35,86.33,86.34,9
20221110 232600,86.34,86.34,86.31,86.31,26
20221110 232700,86.31,86.31,86.29,86.3,9
20221110 232800,86.3,86.3,86.3,86.3,3
20221110 232900,86.3,86.3,86.28,86.28,3
20221110 233000,86.29,86.29,86.28,86.29,5
20221110 233100,86.3,86.3,86.29,86.29,6
20221110 233200,86.3,86.3,86.3,86.3,4
20221110 233300,86.31,86.32,86.31,86.32,3
20221110 233400,86.3,86.32,86.3,86.32,7
20221110 233500,86.33,86.33,86.32,86.32,2
20221110 233600,86.31,86.32,86.31,86.32,9
20221110 233700,86.32,86.34,86.31,86.31,12
20221110 233800,86.32,86.32,86.32,86.32,1
20221110 233900,86.31,86.32,86.31,86.32,3
20221110 234000,86.31,86.31,86.31,86.31,1
20221110 234100,86.3,86.33,86.3,86.33,7
20221110 234200,86.31,86.34,86.31,86.33,13
20221110 234300,86.32,86.34,86.32,86.34,5
20221110 234400,86.35,86.35,86.34,86.34,6
20221110 234600,86.33,86.35,86.33,86.35,9
20221110 234700,86.35,86.36,86.35,86.35,13
20221110 234800,86.34,86.34,86.34,86.34,5
20221110 234900,86.33,86.33,86.33,86.33,1
20221110 235000,86.34,86.35,86.33,86.33,3
20221110 235100,86.34,86.34,86.34,86.34,7
20221110 235200,86.34,86.35,86.33,86.33,12
20221110 235300,86.32,86.33,86.31,86.31,7
20221110 235400,86.32,86.35,86.32,86.35,6
20221110 235500,86.35,86.39,86.35,86.37,12
20221110 235600,86.38,86.38,86.38,86.38,5
20221110 235700,86.38,86.4,86.38,86.4,7
20221110 235800,86.42,86.44,86.38,86.41,53
20221110 235900,86.4,86.4,86.38,86.38,12
20221111 000000,86.38,86.38,86.35,86.35,16
20221111 000100,86.36,86.36,86.34,86.34,18
20221111 000200,86.33,86.36,86.32,86.35,9
20221111 000300,86.36,86.38,86.36,86.38,8
20221111 000400,86.37,86.45,86.37,86.43,52
20221111 000500,86.43,86.43,86.42,86.43,13
20221111 000600,86.43,86.45,86.43,86.43,37
20221111 000700,86.42,86.42,86.4,86.41,10
20221111 000800,86.41,86.43,86.41,86.43,7
20221111 000900,86.42,86.44,86.42,86.43,18
20221111 001000,86.43,86.45,86.43,86.45,8
20221111 001100,86.44,86.44,86.44,86.44,6
20221111 001200,86.43,86.45,86.43,86.44,12
20221111 001300,86.44,86.45,86.43,86.43,13
20221111 001400,86.43,86.43,86.42,86.42,4
20221111 001500,86.42,86.43,86.42,86.43,7
20221111 001600,86.43,86.43,86.43,86.43,11
20221111 001700,86.42,86.42,86.41,86.41,18
20221111 001800,86.41,86.42,86.41,86.42,5
20221111 001900,86.42,86.42,86.41,86.41,4
20221111 002000,86.41,86.41,86.41,86.41,1
20221111 002100,86.42,86.42,86.42,86.42,5
20221111 002200,86.42,86.44,86.42,86.44,3
20221111 002300,86.42,86.44,86.42,86.44,7
20221111 002400,86.45,86.45,86.43,86.45,22
20221111 002500,86.44,86.44,86.43,86.43,5
20221111 002600,86.43,86.43,86.43,86.43,1
20221111 002700,86.44,86.44,86.43,86.43,8
20221111 002800,86.43,86.43,86.4,86.4,45
20221111 002900,86.4,86.4,86.4,86.4,5
20221111 003000,86.4,86.4,86.4,86.4,6
20221111 003100,86.4,86.4,86.39,86.4,14
20221111 003200,86.4,86.4,86.39,86.39,10
20221111 003300,86.39,86.4,86.38,86.39,16
20221111 003400,86.39,86.39,86.39,86.39,7
20221111 003500,86.38,86.41,86.38,86.41,10
20221111 003600,86.4,86.41,86.39,86.39,8
20221111 003700,86.4,86.4,86.38,86.38,6
20221111 003800,86.38,86.38,86.36,86.38,19
20221111 004000,86.39,86.39,86.39,86.39,1
20221111 004100,86.39,86.41,86.39,86.4,12
20221111 004200,86.4,86.4,86.4,86.4,3
20221111 004300,86.4,86.4,86.4,86.4,4
20221111 004400,86.39,86.39,86.39,86.39,10
20221111 004500,86.39,86.39,86.39,86.39,1
20221111 004600,86.38,86.39,86.38,86.38,8
20221111 004700,86.38,86.4,86.38,86.38,7
20221111 004800,86.37,86.38,86.37,86.38,8
20221111 004900,86.38,86.38,86.37,86.38,3
20221111 005000,86.39,86.42,86.39,86.42,15
20221111 005100,86.42,86.44,86.42,86.44,14
20221111 005200,86.43,86.45,86.43,86.45,9
20221111 005300,86.45,86.52,86.44,86.51,120
20221111 005400,86.51,86.53,86.5,86.53,13
20221111 005500,86.52,86.52,86.5,86.51,14
20221111 005600,86.51,86.53,86.5,86.51,36
20221111 005700,86.51,86.54,86.51,86.54,9
20221111 005800,86.54,86.59,86.54,86.57,58
20221111 005900,86.57,86.59,86.56,86.58,41
20221111 010000,86.58,86.64,86.58,86.63,60
20221111 010100,86.61,86.72,86.59,86.7,317
20221111 010200,86.7,86.77,86.67,86.77,72
20221111 010300,86.77,86.77,86.68,86.74,109
20221111 010400,86.73,86.74,86.68,86.68,38
20221111 010500,86.66,86.69,86.66,86.68,46
20221111 010600,86.69,86.72,86.65,86.72,47
20221111 010700,86.73,86.79,86.72,86.77,62
20221111 010800,86.76,86.79,86.72,86.74,39
20221111 010900,86.75,86.79,86.73,86.79,48
20221111 011000,86.8,86.81,86.77,86.79,46
20221111 011100,86.79,86.8,86.69,86.71,55
20221111 011200,86.7,86.75,86.7,86.75,23
20221111 011300,86.76,86.8,86.67,86.71,193
20221111 011400,86.71,86.71,86.66,86.68,23
20221111 011500,86.67,86.67,86.63,86.65,30
20221111 011600,86.64,86.72,86.64,86.69,47
20221111 011700,86.7,86.76,86.69,86.76,20
20221111 011800,86.76,86.83,86.74,86.79,70
20221111 011900,86.79,86.81,86.78,86.8,40
20221111 012000,86.81,86.82,86.78,86.78,18
20221111 012100,86.78,86.86,86.77,86.83,71
20221111 012200,86.83,86.91,86.83,86.87,77
20221111 012300,86.87,86.9,86.84,86.88,28
20221111 012400,86.88,86.9,86.86,86.89,53
20221111 012500,86.89,86.9,86.85,86.86,44
20221111 012600,86.86,86.87,86.82,86.84,41
20221111 012700,86.82,86.83,86.8,86.82,20
20221111 012800,86.83,86.84,86.79,86.79,20
20221111 012900,86.79,86.8,86.76,86.78,26
20221111 013000,86.79,86.83,86.79,86.81,12
20221111 013100,86.82,86.82,86.78,86.79,44
20221111 013200,86.8,86.8,86.7,86.71,49
20221111 013300,86.72,86.77,86.72,86.76,21
20221111 013400,86.75,86.75,86.73,86.74,26
20221111 013500,86.74,86.74,86.7,86.7,18
20221111 013600,86.69,86.75,86.68,86.74,38
20221111 013700,86.75,86.75,86.7,86.7,27
20221111 013800,86.71,86.71,86.65,86.67,54
20221111 013900,86.65,86.66,86.62,86.65,33
20221111 014000,86.63,86.65,86.59,86.59,37
20221111 014100,86.59,86.63,86.58,86.63,31
20221111 014200,86.62,86.63,86.57,86.58,21
20221111 014300,86.58,86.63,86.56,86.63,34
20221111 014400,86.62,86.67,86.62,86.67,24
20221111 014500,86.68,86.7,86.66,86.69,10
20221111 014600,86.69,86.73,86.67,86.69,32
20221111 014700,86.68,86.7,86.6,86.61,32
20221111 014800,86.63,86.65,86.59,86.59,42
20221111 014900,86.58,86.6,86.55,86.56,27
20221111 015000,86.6,86.65,86.6,86.65,19
20221111 015100,86.63,86.63,86.58,86.61,17
20221111 015200,86.61,86.61,86.59,86.59,3
20221111 015300,86.61,86.63,86.61,86.62,8
20221111 015400,86.61,86.61,86.56,86.57,13
20221111 015500,86.57,86.57,86.54,86.57,52
20221111 015600,86.56,86.6,86.56,86.58,17
20221111 015700,86.58,86.61,86.58,86.6,15
20221111 015800,86.6,86.6,86.55,86.57,61
20221111 015900,86.57,86.59,86.56,86.58,21
20221111 020000,86.55,86.56,86.53,86.53,18
20221111 020100,86.54,86.6,86.49,86.52,87
20221111 020200,86.53,86.55,86.53,86.55,11
20221111 020300,86.54,86.55,86.51,86.55,17
20221111 020400,86.53,86.53,86.5,86.5,6
20221111 020500,86.52,86.56,86.51,86.56,9
20221111 020600,86.58,86.6,86.55,86.56,17
20221111 020700,86.57,86.6,86.57,86.58,9
20221111 020800,86.57,86.6,86.55,86.59,11
20221111 020900,86.6,86.66,86.6,86.65,22
20221111 021000,86.67,86.67,86.64,86.64,9
20221111 021100,86.64,86.66,86.62,86.66,19
20221111 021200,86.66,86.66,86.63,86.63,8
20221111 021300,86.63,86.63,86.62,86.63,9
20221111 021400,86.64,86.65,86.62,86.63,14
20221111 021500,86.64,86.68,86.64,86.67,25
20221111 021600,86.66,86.66,86.65,86.65,5
20221111 021700,86.65,86.69,86.65,86.67,11
20221111 021800,86.67,86.67,86.66,86.66,10
20221111 021900,86.66,86.67,86.64,86.67,10
20221111 022000,86.66,86.66,86.65,86.66,9
20221111 022100,86.66,86.69,86.66,86.66,15
20221111 022200,86.68,86.72,86.68,86.71,22
20221111 022300,86.71,86.72,86.71,86.71,6
20221111 022400,86.7,86.71,86.68,86.7,24
20221111 022500,86.72,86.74,86.72,86.74,20
20221111 022600,86.74,86.77,86.69,86.75,40
20221111 022700,86.75,86.77,86.71,86.73,22
20221111 022800,86.75,86.79,86.75,86.77,33
20221111 022900,86.76,86.77,86.76,86.77,4
20221111 023000,86.78,86.79,86.77,86.78,25
20221111 023100,86.79,86.87,86.78,86.8,83
20221111 023200,86.79,86.81,86.77,86.8,14
20221111 023300,86.8,86.8,86.78,86.8,10
20221111 023400,86.79,86.79,86.72,86.73,36
20221111 023500,86.72,86.75,86.71,86.75,19
20221111 023600,86.73,86.82,86.73,86.76,23
20221111 023700,86.78,86.82,86.78,86.79,54
20221111 023800,86.79,86.81,86.79,86.81,18
20221111 023900,86.82,86.86,86.81,86.83,30
20221111 024000,86.84,86.84,86.8,86.8,13
20221111 024100,86.81,86.81,86.79,86.8,13
20221111 024200,86.81,86.81,86.79,86.79,27
20221111 024300,86.79,86.81,86.78,86.8,8
20221111 024400,86.8,86.8,86.78,86.79,21
20221111 024500,86.8,86.81,86.74,86.77,17
20221111 024600,86.78,86.8,86.78,86.8,21
20221111 024700,86.81,86.86,86.81,86.85,42
20221111 024800,86.86,86.87,86.85,86.86,17
20221111 024900,86.85,86.86,86.84,86.85,10
20221111 025000,86.87,86.89,86.87,86.88,24
20221111 025100,86.88,86.89,86.86,86.86,19
20221111 025200,86.86,86.87,86.84,86.85,29
20221111 025300,86.85,86.86,86.83,86.84,32
20221111 025400,86.85,86.85,86.84,86.84,11
20221111 025500,86.83,86.83,86.8,86.81,17
20221111 025600,86.8,86.8,86.77,86.77,38
20221111 025700,86.78,86.8,86.76,86.8,14
20221111 025800,86.79,86.79,86.77,86.77,6
20221111 025900,86.77,86.79,86.77,86.78,8
20221111 030000,86.79,86.8,86.77,86.77,18
20221111 030100,86.79,86.81,86.78,86.78,15
20221111 030200,86.78,86.78,86.77,86.77,7
20221111 030300,86.77,86.78,86.75,86.75,32
20221111 030400,86.76,86.8,86.76,86.77,25
20221111 030500,86.78,86.78,86.77,86.77,5
20221111 030600,86.78,86.78,86.76,86.77,6
20221111 030700,86.76,86.77,86.74,86.74,12
20221111 030800,86.75,86.78,86.73,86.75,18
20221111 030900,86.76,86.8,86.76,86.8,17
20221111 031000,86.8,86.8,86.76,86.76,15
20221111 031100,86.77,86.77,86.76,86.76,5
20221111 031200,86.76,86.77,86.76,86.77,9
20221111 031300,86.77,86.77,86.73,86.73,16
20221111 031400,86.74,86.74,86.65,86.65,51
20221111 031500,86.66,86.66,86.63,86.63,29
20221111 031600,86.64,86.74,86.63,86.72,63
20221111 031700,86.73,86.75,86.73,86.75,22
20221111 031800,86.76,86.78,86.76,86.77,11
20221111 031900,86.75,86.76,86.74,86.74,17
20221111 032000,86.74,86.75,86.74,86.74,11
20221111 032100,86.75,86.75,86.75,86.75,2
20221111 032200,86.76,86.78,86.76,86.76,25
20221111 032300,86.75,86.78,86.75,86.78,13
20221111 032400,86.79,86.81,86.79,86.8,12
20221111 032500,86.8,86.82,86.8,86.81,13
20221111 032600,86.8,86.83,86.8,86.81,12
20221111 032700,86.8,86.8,86.79,86.79,10
20221111 032800,86.8,86.82,86.8,86.8,18
20221111 032900,86.8,86.81,86.8,86.81,3
20221111 033000,86.81,86.81,86.79,86.79,8
20221111 033100,86.79,86.82,86.79,86.79,8
20221111 033200,86.8,86.8,86.78,86.79,14
20221111 033300,86.79,86.79,86.79,86.79,4
20221111 033400,86.79,86.79,86.77,86.77,9
20221111 033500,86.77,86.79,86.75,86.79,12
20221111 033600,86.78,86.78,86.78,86.78,3
20221111 033700,86.78,86.79,86.78,86.79,5
20221111 033800,86.78,86.79,86.77,86.78,8
20221111 033900,86.77,86.79,86.76,86.78,22
20221111 034000,86.77,86.78,86.77,86.77,11
20221111 034100,86.77,86.78,86.77,86.78,11
20221111 034200,86.79,86.79,86.78,86.79,10
20221111 034300,86.79,86.81,86.79,86.81,13
20221111 034400,86.81,86.84,86.76,86.76,174
20221111 034500,86.77,86.79,86.77,86.79,9
20221111 034600,86.79,86.79,86.78,86.78,10
20221111 034700,86.78,86.78,86.77,86.77,7
20221111 034800,86.76,86.78,86.76,86.76,18
20221111 034900,86.76,86.76,86.76,86.76,5
20221111 035000,86.76,86.76,86.73,86.74,25
20221111 035100,86.74,86.75,86.74,86.75,8
20221111 035200,86.74,86.74,86.74,86.74,3
20221111 035300,86.74,86.74,86.71,86.72,6
20221111 035400,86.72,86.72,86.72,86.72,7
20221111 035500,86.72,86.72,86.71,86.72,17
20221111 035600,86.72,86.73,86.71,86.71,12
20221111 035700,86.72,86.74,86.72,86.74,7
20221111 035800,86.73,86.73,86.71,86.72,25
20221111 035900,86.72,86.73,86.72,86.72,5
20221111 040000,86.71,86.72,86.7,86.71,20
20221111 040100,86.7,86.7,86.7,86.7,5
20221111 040200,86.71,86.72,86.65,86.65,38
20221111 040300,86.67,86.69,86.67,86.69,11
20221111 040400,86.69,86.69,86.68,86.68,7
20221111 040500,86.69,86.69,86.67,86.67,36
20221111 040600,86.68,86.68,86.66,86.68,19
20221111 040700,86.69,86.69,86.69,86.69,3
20221111 040800,86.69,86.7,86.69,86.7,4
20221111 040900,86.69,86.71,86.69,86.71,8
20221111 041000,86.71,86.71,86.7,86.7,2
20221111 041100,86.72,86.72,86.72,86.72,6
20221111 041200,86.73,86.73,86.72,86.72,7
20221111 041300,86.73,86.75,86.73,86.75,7
20221111 041400,86.75,86.76,86.75,86.76,15
20221111 041500,86.76,86.8,86.76,86.8,21
20221111 041600,86.79,86.81,86.78,86.79,12
20221111 041700,86.79,86.8,86.79,86.8,9
20221111 041800,86.8,86.8,86.8,86.8,2
20221111 041900,86.8,86.8,86.8,86.8,3
20221111 042000,86.8,86.8,86.79,86.8,3
20221111 042100,86.8,86.8,86.79,86.79,6
20221111 042200,86.78,86.78,86.78,86.78,8
20221111 042300,86.77,86.78,86.77,86.77,4
20221111 042400,86.77,86.77,86.75,86.75,13
20221111 042500,86.75,86.75,86.74,86.74,7
